dataset,group,n,acc_sa_global,acc_ea_global,nll_sa_global,nll_ea_global,mean_ptrue_sa,mean_ptrue_ea,mean_neff_sa,mean_neff_ea,mean_purity_sa,mean_purity_ea,n_eff_sa_global,n_eff_ea_full_global,n_eff_ea_row_global,n_eff_ea_icl_global,pur_sa_top1_global,pur_sa_topk_global,pur_ea_full_top1_global,pur_ea_full_topk_global,pur_ea_row_top1_global,pur_ea_row_topk_global,pur_ea_icl_top1_global,pur_ea_icl_topk_global,ea_strength,n_estimators,seed,sa_checkpoint,ea_checkpoint
cmc,SA_only,16,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.419259250164032,0.376497745513916,719.8456420898438,716.1995849609375,0.375,0.32499999999999996,575.5072021484375,633.461669921875,307.6510314941406,740.2144775390625,0.24434389140271492,0.28009049773755657,0.3552036199095023,0.3592760180995475,0.41855203619909503,0.4434389140271493,0.21040723981900453,0.2574660633484163,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
cmc,EA_only,12,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.38606691360473633,0.4401329457759857,741.8847045898438,769.4038696289062,0.3166666666666667,0.3333333333333333,575.5072021484375,633.461669921875,307.6510314941406,740.2144775390625,0.24434389140271492,0.28009049773755657,0.3552036199095023,0.3592760180995475,0.41855203619909503,0.4434389140271493,0.21040723981900453,0.2574660633484163,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
cmc,both_correct,232,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.6451096534729004,0.653490424156189,518.8004150390625,604.3006591796875,0.2,0.36034482758620695,575.5072021484375,633.461669921875,307.6510314941406,740.2144775390625,0.24434389140271492,0.28009049773755657,0.3552036199095023,0.3592760180995475,0.41855203619909503,0.4434389140271493,0.21040723981900453,0.2574660633484163,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
cmc,both_wrong,182,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.27172961831092834,0.26726263761520386,624.1337280273438,654.3970947265625,0.3714285714285714,0.3626373626373626,575.5072021484375,633.461669921875,307.6510314941406,740.2144775390625,0.24434389140271492,0.28009049773755657,0.3552036199095023,0.3592760180995475,0.41855203619909503,0.4434389140271493,0.21040723981900453,0.2574660633484163,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,SA_only,2,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.542608916759491,0.3807879090309143,48.67213439941406,64.32286834716797,0.2,0.5,49.65843200683594,65.70970153808594,26.922382354736328,86.41011810302734,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,EA_only,1,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.24528181552886963,0.5657994747161865,66.47782897949219,63.904090881347656,0.2,0.6,49.65843200683594,65.70970153808594,26.922382354736328,86.41011810302734,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,both_correct,25,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.8899824023246765,0.9135688543319702,42.84004211425781,64.82241821289062,0.4640000000000001,0.568,49.65843200683594,65.70970153808594,26.922382354736328,86.41011810302734,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,both_wrong,18,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.1724265217781067,0.11658428609371185,58.30360412597656,67.19644165039062,0.288888888888889,0.288888888888889,49.65843200683594,65.70970153808594,26.922382354736328,86.41011810302734,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,SA_only,9,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.5557714104652405,0.41548609733581543,325.7940979003906,294.4525146484375,0.4888888888888888,0.6888888888888888,304.73931884765625,286.4313659667969,72.67500305175781,315.875,0.48,0.47866666666666674,0.42,0.4826666666666667,0.48,0.5373333333333333,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,EA_only,7,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.4419457018375397,0.5943967700004578,320.1847839355469,294.6456604003906,0.5714285714285714,0.2571428571428572,304.73931884765625,286.4313659667969,72.67500305175781,315.875,0.48,0.47866666666666674,0.42,0.4826666666666667,0.48,0.5373333333333333,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,both_correct,87,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.6947678923606873,0.798043429851532,298.9393310546875,284.206298828125,0.3862068965517241,0.4597701149425287,304.73931884765625,286.4313659667969,72.67500305175781,315.875,0.48,0.47866666666666674,0.42,0.4826666666666667,0.48,0.5373333333333333,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,both_wrong,47,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.34669092297554016,0.26043808460235596,309.14337158203125,287.79071044921875,0.6340425531914894,0.5191489361702126,304.73931884765625,286.4313659667969,72.67500305175781,315.875,0.48,0.47866666666666674,0.42,0.4826666666666667,0.48,0.5373333333333333,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,SA_only,6,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.5302723050117493,0.4021861255168915,264.6378479003906,215.05943298339844,0.19999999999999998,0.3333333333333333,258.4901123046875,210.60928344726562,152.27154541015625,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,EA_only,6,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.4677875339984894,0.6430483460426331,265.4619445800781,209.51585388183594,0.3666666666666667,0.4000000000000001,258.4901123046875,210.60928344726562,152.27154541015625,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,both_correct,53,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.617264449596405,0.7358276844024658,257.8490295410156,211.073974609375,0.45660377358490567,0.8226415094339623,258.4901123046875,210.60928344726562,152.27154541015625,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,both_wrong,55,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.3808561861515045,0.2412884682416916,257.6766357421875,209.79531860351562,0.5236363636363637,0.1490909090909091,258.4901123046875,210.60928344726562,152.27154541015625,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,SA_only,0,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,,,,,,,2534.86865234375,3263.031494140625,2364.893310546875,3565.8564453125,0.5955701394585726,0.7981952420016407,0.01435602953240361,0.263084495488105,0.9819524200164069,0.9922887612797374,0.0406070549630845,0.28310090237899915,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,EA_only,0,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,,,,,,,2534.86865234375,3263.031494140625,2364.893310546875,3565.8564453125,0.5955701394585726,0.7981952420016407,0.01435602953240361,0.263084495488105,0.9819524200164069,0.9922887612797374,0.0406070549630845,0.28310090237899915,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,both_correct,2438,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,0.9999803900718689,0.9999480247497559,2534.86865234375,3263.031494140625,0.7981952420016407,0.263084495488105,2534.86865234375,3263.031494140625,2364.893310546875,3565.8564453125,0.5955701394585726,0.7981952420016407,0.01435602953240361,0.263084495488105,0.9819524200164069,0.9922887612797374,0.0406070549630845,0.28310090237899915,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,both_wrong,0,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,,,,,,,2534.86865234375,3263.031494140625,2364.893310546875,3565.8564453125,0.5955701394585726,0.7981952420016407,0.01435602953240361,0.263084495488105,0.9819524200164069,0.9922887612797374,0.0406070549630845,0.28310090237899915,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,SA_only,0,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,,,,,,,301.7835693359375,364.4751281738281,333.8224792480469,347.42486572265625,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9506172839506173,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,EA_only,2,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,0.3685656189918518,0.6364613771438599,126.86177062988281,279.6075439453125,0.7,1.0,301.7835693359375,364.4751281738281,333.8224792480469,347.42486572265625,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9506172839506173,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,both_correct,150,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,0.9797070026397705,0.9882931709289551,306.3318786621094,365.732666015625,0.9546666666666666,0.9786666666666668,301.7835693359375,364.4751281738281,333.8224792480469,347.42486572265625,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9506172839506173,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,both_wrong,10,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,0.09092532098293304,0.100442074239254,268.5433044433594,362.58575439453125,0.26000000000000006,0.42000000000000004,301.7835693359375,364.4751281738281,333.8224792480469,347.42486572265625,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9506172839506173,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
kc2,SA_only,3,0.8343949044585988,0.821656050955414,0.47969441510443933,0.5011436555448765,0.57015460729599,0.4545903205871582,182.97027587890625,193.64306640625,0.20000000000000004,1.0,186.2093963623047,251.23646545410156,152.09408569335938,260.3444519042969,0.21019108280254778,0.2535031847133758,0.34394904458598724,0.43312101910828027,0.2929936305732484,0.5681528662420382,0.3503184713375796,0.4140127388535032,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
kc2,EA_only,1,0.8343949044585988,0.821656050955414,0.47969441510443933,0.5011436555448765,0.47344085574150085,0.5008139610290527,173.2577667236328,192.4204864501953,0.4,0.0,186.2093963623047,251.23646545410156,152.09408569335938,260.3444519042969,0.21019108280254778,0.2535031847133758,0.34394904458598724,0.43312101910828027,0.2929936305732484,0.5681528662420382,0.3503184713375796,0.4140127388535032,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
kc2,both_correct,128,0.8343949044585988,0.821656050955414,0.47969441510443933,0.5011436555448765,0.9143616557121277,0.9201802611351013,186.8243865966797,257.3189697265625,0.17812500000000003,0.3984375,186.2093963623047,251.23646545410156,152.09408569335938,260.3444519042969,0.21019108280254778,0.2535031847133758,0.34394904458598724,0.43312101910828027,0.2929936305732484,0.5681528662420382,0.3503184713375796,0.4140127388535032,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
kc2,both_wrong,25,0.8343949044585988,0.821656050955414,0.47969441510443933,0.5011436555448765,0.17632848024368286,0.16244134306907654,183.9674072265625,229.35791015625,0.64,0.56,186.2093963623047,251.23646545410156,152.09408569335938,260.3444519042969,0.21019108280254778,0.2535031847133758,0.34394904458598724,0.43312101910828027,0.2929936305732484,0.5681528662420382,0.3503184713375796,0.4140127388535032,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
jm1,SA_only,44,0.8193508879363135,0.8159828536436007,0.43585445483132346,0.43373838728684366,0.5438446402549744,0.460338294506073,1864.9422607421875,3468.222412109375,0.03636363636363637,0.8818181818181817,4011.682861328125,5763.0869140625,4258.81396484375,6189.349609375,0.18830373545621557,0.19105939987752601,0.4608083282302511,0.48695652173913045,0.6139007960808328,0.6136558481322718,0.4464176362522964,0.44047764849969384,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
jm1,EA_only,33,0.8193508879363135,0.8159828536436007,0.43585445483132346,0.43373838728684366,0.4454852342605591,0.5606117844581604,2208.946533203125,3802.199951171875,0.9515151515151514,0.08484848484848484,4011.682861328125,5763.0869140625,4258.81396484375,6189.349609375,0.18830373545621557,0.19105939987752601,0.4608083282302511,0.48695652173913045,0.6139007960808328,0.6136558481322718,0.4464176362522964,0.44047764849969384,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
jm1,both_correct,2632,0.8193508879363135,0.8159828536436007,0.43585445483132346,0.43373838728684366,0.8606962561607361,0.8569376468658447,4089.84814453125,5905.06005859375,0.03145896656534954,0.5204407294832827,4011.682861328125,5763.0869140625,4258.81396484375,6189.349609375,0.18830373545621557,0.19105939987752601,0.4608083282302511,0.48695652173913045,0.6139007960808328,0.6136558481322718,0.4464176362522964,0.44047764849969384,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
jm1,both_wrong,557,0.8193508879363135,0.8159828536436007,0.43585445483132346,0.43373838728684366,0.2230377197265625,0.2325705736875534,3918.712646484375,5389.6748046875,0.9123877917414721,0.3213644524236984,4011.682861328125,5763.0869140625,4258.81396484375,6189.349609375,0.18830373545621557,0.19105939987752601,0.4608083282302511,0.48695652173913045,0.6139007960808328,0.6136558481322718,0.4464176362522964,0.44047764849969384,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
madelon,SA_only,112,0.5897435897435898,0.6294871794871795,0.6720521367879273,0.6388353182474259,0.5435178279876709,0.42394718527793884,1714.421142578125,1601.027099609375,0.6321428571428572,0.5982142857142857,1703.75390625,1585.75927734375,937.5322265625,1674.15771484375,0.5371794871794872,0.5335897435897435,0.5,0.5,0.4987179487179487,0.49897435897435904,0.5,0.5051282051282051,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
