dataset,group,n,acc_sa_global,acc_ea_global,nll_sa_global,nll_ea_global,mean_ptrue_sa,mean_ptrue_ea,mean_neff_sa,mean_neff_ea,mean_purity_sa,mean_purity_ea,n_eff_sa_global,n_eff_ea_full_global,n_eff_ea_row_global,n_eff_ea_icl_global,pur_sa_top1_global,pur_sa_topk_global,pur_ea_full_top1_global,pur_ea_full_topk_global,pur_ea_row_top1_global,pur_ea_row_topk_global,pur_ea_icl_top1_global,pur_ea_icl_topk_global,ea_strength,n_estimators,seed,sa_checkpoint,ea_checkpoint
madelon,EA_only,143,0.5897435897435898,0.6294871794871795,0.6720521367879273,0.6388353182474259,0.4534659683704376,0.5899420380592346,1706.251708984375,1594.0015869140625,0.3160839160839161,0.4965034965034965,1703.75390625,1585.75927734375,937.5322265625,1674.15771484375,0.5371794871794872,0.5335897435897435,0.5,0.5,0.4987179487179487,0.49897435897435904,0.5,0.5051282051282051,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
madelon,both_correct,348,0.5897435897435898,0.6294871794871795,0.6720521367879273,0.6388353182474259,0.5681254863739014,0.637453556060791,1693.8529052734375,1574.2083740234375,0.7028735632183907,0.46264367816091956,1703.75390625,1585.75927734375,937.5322265625,1674.15771484375,0.5371794871794872,0.5335897435897435,0.5,0.5,0.4987179487179487,0.49897435897435904,0.5,0.5051282051282051,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
madelon,both_wrong,177,0.5897435897435898,0.6294871794871795,0.6720521367879273,0.6388353182474259,0.4444649815559387,0.4034421145915985,1714.4525146484375,1592.14990234375,0.31412429378531076,0.5141242937853108,1703.75390625,1585.75927734375,937.5322265625,1674.15771484375,0.5371794871794872,0.5335897435897435,0.5,0.5,0.4987179487179487,0.49897435897435904,0.5,0.5051282051282051,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pc1,SA_only,3,0.9429429429429429,0.933933933933934,0.164156520713021,0.1614451236933357,0.553505003452301,0.4541548490524292,233.7706298828125,396.8040771484375,0.4000000000000001,0.0,371.489501953125,618.5986938476562,380.5052185058594,644.5958862304688,0.07207207207207207,0.33153153153153153,0.1921921921921922,0.44024024024024033,0.5465465465465466,0.8078078078078078,0.2852852852852853,0.3171171171171171,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pc1,EA_only,0,0.9429429429429429,0.933933933933934,0.164156520713021,0.1614451236933357,,,,,,,371.489501953125,618.5986938476562,380.5052185058594,644.5958862304688,0.07207207207207207,0.33153153153153153,0.1921921921921922,0.44024024024024033,0.5465465465465466,0.8078078078078078,0.2852852852852853,0.3171171171171171,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pc1,both_correct,311,0.9429429429429429,0.933933933933934,0.164156520713021,0.1614451236933357,0.9626165628433228,0.9598152041435242,377.1098937988281,627.9075317382812,0.2977491961414791,0.45016077170418006,371.489501953125,618.5986938476562,380.5052185058594,644.5958862304688,0.07207207207207207,0.33153153153153153,0.1921921921921922,0.44024024024024033,0.5465465465465466,0.8078078078078078,0.2852852852852853,0.3171171171171171,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pc1,both_wrong,19,0.9429429429429429,0.933933933933934,0.164156520713021,0.1614451236933357,0.19159233570098877,0.20464327931404114,301.2380065917969,501.24810791015625,0.8736842105263158,0.3473684210526316,371.489501953125,618.5986938476562,380.5052185058594,644.5958862304688,0.07207207207207207,0.33153153153153153,0.1921921921921922,0.44024024024024033,0.5465465465465466,0.8078078078078078,0.2852852852852853,0.3171171171171171,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
cmc,SA_only,16,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.419259250164032,0.376497745513916,719.8409423828125,716.1964111328125,0.375,0.32499999999999996,575.5089111328125,633.4611206054688,307.6453552246094,740.2151489257812,0.24434389140271492,0.27963800904977376,0.3552036199095023,0.3583710407239819,0.41855203619909503,0.4434389140271493,0.21266968325791855,0.2579185520361991,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
cmc,EA_only,12,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.38606691360473633,0.4401329457759857,741.8861694335938,769.4049682617188,0.3166666666666667,0.3333333333333333,575.5089111328125,633.4611206054688,307.6453552246094,740.2151489257812,0.24434389140271492,0.27963800904977376,0.3552036199095023,0.3583710407239819,0.41855203619909503,0.4434389140271493,0.21266968325791855,0.2579185520361991,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
cmc,both_correct,232,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.6451096534729004,0.653490424156189,518.8030395507812,604.2994384765625,0.19913793103448277,0.36034482758620695,575.5089111328125,633.4611206054688,307.6453552246094,740.2151489257812,0.24434389140271492,0.27963800904977376,0.3552036199095023,0.3583710407239819,0.41855203619909503,0.4434389140271493,0.21266968325791855,0.2579185520361991,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
cmc,both_wrong,182,0.5610859728506787,0.5520361990950227,0.8839736029601707,0.8835240190365335,0.27172961831092834,0.26726263761520386,624.1348876953125,654.3975219726562,0.3714285714285714,0.36043956043956044,575.5089111328125,633.4611206054688,307.6453552246094,740.2151489257812,0.24434389140271492,0.27963800904977376,0.3552036199095023,0.3583710407239819,0.41855203619909503,0.4434389140271493,0.21266968325791855,0.2579185520361991,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,SA_only,2,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.542608916759491,0.3807879090309143,48.67418670654297,64.32279205322266,0.2,0.5,49.65773010253906,65.70960998535156,26.921432495117188,86.4108657836914,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,EA_only,1,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.24528181552886963,0.5657994747161865,66.47624969482422,63.90949249267578,0.2,0.6,49.65773010253906,65.70960998535156,26.921432495117188,86.4108657836914,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,both_correct,25,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.8899824023246765,0.9135688543319702,42.83832550048828,64.82270812988281,0.4640000000000001,0.568,49.65773010253906,65.70960998535156,26.921432495117188,86.4108657836914,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
tae,both_wrong,18,0.5869565217391305,0.5652173913043478,1.2894455879074032,1.5601624250521877,0.1724265217781067,0.11658428609371185,58.30404281616211,67.19552612304688,0.288888888888889,0.288888888888889,49.65773010253906,65.70960998535156,26.921432495117188,86.4108657836914,0.21739130434782608,0.3782608695652174,0.391304347826087,0.4565217391304347,0.45652173913043476,0.5217391304347828,0.2608695652173913,0.2869565217391304,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,SA_only,9,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.5557714104652405,0.41548609733581543,325.79254150390625,294.4525451660156,0.5111111111111111,0.6888888888888888,304.7400817871094,286.4306335449219,72.66942596435547,315.8755798339844,0.48,0.47866666666666663,0.42,0.484,0.48,0.5386666666666666,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,EA_only,7,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.4419457018375397,0.5943967700004578,320.1829528808594,294.6440124511719,0.5714285714285714,0.2571428571428572,304.7400817871094,286.4306335449219,72.66942596435547,315.8755798339844,0.48,0.47866666666666663,0.42,0.484,0.48,0.5386666666666666,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,both_correct,87,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.6947678923606873,0.798043429851532,298.9395446777344,284.205322265625,0.3839080459770115,0.4597701149425287,304.7400817871094,286.4306335449219,72.66942596435547,315.8755798339844,0.48,0.47866666666666663,0.42,0.484,0.48,0.5386666666666666,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
pm10,both_wrong,47,0.64,0.6266666666666667,0.6371360178095009,0.6882357494445602,0.34669092297554016,0.26043808460235596,309.14593505859375,287.79046630859375,0.6340425531914894,0.5234042553191489,304.7400817871094,286.4306335449219,72.66942596435547,315.8755798339844,0.48,0.47866666666666663,0.42,0.484,0.48,0.5386666666666666,0.5066666666666667,0.5026666666666667,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,SA_only,6,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.5302723050117493,0.4021861255168915,264.6417236328125,215.0576171875,0.19999999999999998,0.3333333333333333,258.49041748046875,210.6088104248047,152.27122497558594,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,EA_only,6,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.4677875339984894,0.6430483460426331,265.46136474609375,209.5174102783203,0.3666666666666667,0.4000000000000001,258.49041748046875,210.6088104248047,152.27122497558594,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,both_correct,53,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.617264449596405,0.7358276844024658,257.84967041015625,211.0729217529297,0.45660377358490567,0.8226415094339623,258.49041748046875,210.6088104248047,152.27122497558594,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
chscase_census5,both_wrong,55,0.49166666666666664,0.49166666666666664,0.739217859438362,0.9501023582498097,0.3808561861515045,0.2412884682416916,257.6763916015625,209.7952880859375,0.5236363636363637,0.1490909090909091,258.49041748046875,210.6088104248047,152.27122497558594,262.02313232421875,0.49166666666666664,0.47000000000000003,0.475,0.4683333333333334,0.5,0.4516666666666667,0.5166666666666667,0.515,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,SA_only,0,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,,,,,,,2534.86328125,3263.032470703125,2364.89208984375,3565.8583984375,0.5968006562756357,0.7983593109105824,0.01435602953240361,0.26316652994257583,0.9819524200164069,0.9922067268252666,0.04019688269073011,0.28318293683347007,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,EA_only,0,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,,,,,,,2534.86328125,3263.032470703125,2364.89208984375,3565.8583984375,0.5968006562756357,0.7983593109105824,0.01435602953240361,0.26316652994257583,0.9819524200164069,0.9922067268252666,0.04019688269073011,0.28318293683347007,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,both_correct,2438,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,0.9999803900718689,0.9999480247497559,2534.86328125,3263.032470703125,0.7983593109105824,0.26316652994257583,2534.86328125,3263.032470703125,2364.89208984375,3565.8583984375,0.5968006562756357,0.7983593109105824,0.01435602953240361,0.26316652994257583,0.9819524200164069,0.9922067268252666,0.04019688269073011,0.28318293683347007,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
mushroom,both_wrong,0,1.0,1.0,1.970370036136498e-05,5.210830891767895e-05,,,,,,,2534.86328125,3263.032470703125,2364.89208984375,3565.8583984375,0.5968006562756357,0.7983593109105824,0.01435602953240361,0.26316652994257583,0.9819524200164069,0.9922067268252666,0.04019688269073011,0.28318293683347007,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,SA_only,0,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,,,,,,,301.7827453613281,364.47515869140625,333.8223876953125,347.42498779296875,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9567901234567902,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,EA_only,2,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,0.3685656189918518,0.6364613771438599,126.86470031738281,279.60455322265625,0.7,1.0,301.7827453613281,364.47515869140625,333.8223876953125,347.42498779296875,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9567901234567902,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,both_correct,150,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,0.9797070026397705,0.9882931709289551,306.33087158203125,365.7327575683594,0.9546666666666666,0.9786666666666668,301.7827453613281,364.47515869140625,333.8223876953125,347.42498779296875,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9567901234567902,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
climate-model-simulation-crashes,both_wrong,10,0.9259259259259259,0.9382716049382716,0.2127865929449501,0.24135632987839228,0.09092532098293304,0.100442074239254,268.54437255859375,362.58514404296875,0.26000000000000006,0.42000000000000004,301.7827453613281,364.47515869140625,333.8223876953125,347.42498779296875,0.9012345679012346,0.9086419753086419,0.9444444444444444,0.9444444444444444,0.9567901234567902,0.9469135802469136,0.8827160493827161,0.8814814814814815,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
kc2,SA_only,3,0.8343949044585988,0.821656050955414,0.47969441510443933,0.5011436555448765,0.57015460729599,0.4545903205871582,182.9786834716797,193.6442413330078,0.20000000000000004,1.0,186.19215393066406,251.2381591796875,152.08509826660156,260.3503723144531,0.21019108280254778,0.2535031847133758,0.34394904458598724,0.43312101910828027,0.2929936305732484,0.5681528662420382,0.3503184713375796,0.4140127388535032,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
kc2,EA_only,1,0.8343949044585988,0.821656050955414,0.47969441510443933,0.5011436555448765,0.47344085574150085,0.5008139610290527,173.28067016601562,192.42617797851562,0.4,0.0,186.19215393066406,251.2381591796875,152.08509826660156,260.3503723144531,0.21019108280254778,0.2535031847133758,0.34394904458598724,0.43312101910828027,0.2929936305732484,0.5681528662420382,0.3503184713375796,0.4140127388535032,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
kc2,both_correct,128,0.8343949044585988,0.821656050955414,0.47969441510443933,0.5011436555448765,0.9143616557121277,0.9201802611351013,186.80447387695312,257.3203430175781,0.17812500000000003,0.3984375,186.19215393066406,251.2381591796875,152.08509826660156,260.3503723144531,0.21019108280254778,0.2535031847133758,0.34394904458598724,0.43312101910828027,0.2929936305732484,0.5681528662420382,0.3503184713375796,0.4140127388535032,1.0,4,42,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_sa/step-1000.ckpt,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints_mini_tabicl_stage2_ea/step-1000_ea.ckpt
