row_norm_mean,row_norm_std,row_pairwise_cos_mean,train_size,n_rows_total,attn_neff_mean,attn_neff_std,attn_entropy_mean,attn_entropy_std,attn_top1_mass_mean,attn_top1_mass_std,neigh_top1_purity_mean,neigh_top1_purity_std,neigh_top5_purity_mean,neigh_top5_purity_std,M_log_mean,M_log_std,M_min,M_max,source,task_id,dataset_id,dataset_name,n_rows,n_features,n_classes
21.74251937866211,0.0747189074754715,0.7913463711738586,2237.0,3196.0,611.2260131835938,177.3831787109375,6.7613115310668945,0.1673196405172348,0.014649215154349804,0.010805911384522915,0.2346193952033368,0.4239818161885089,0.6058394160583942,0.3098374873205899,,,,,cc18,3,3,kr-vs-kp,3196.0,36.0,2.0
22.2725887298584,0.13985006511211395,0.35112661123275757,437.0,625.0,146.63182067871094,25.096097946166992,5.141587734222412,0.13781820237636566,0.016080448403954506,0.005728785879909992,0.8404255319148937,0.3671888144277982,0.8553191489361702,0.2834535004265861,,,,,cc18,11,11,balance-scale,625.0,4.0,3.0
21.883358001708984,0.1892262101173401,0.6522020697593689,1400.0,2000.0,156.86083984375,53.9871940612793,5.488978862762451,0.3199346661567688,0.028946729376912117,0.017856068909168243,0.395,0.4892585784575717,0.5373333333333333,0.3943755939084889,,,,,cc18,12,12,mfeat-factors,2000.0,216.0,10.0
22.00381851196289,0.19149735569953918,0.5120500922203064,1400.0,2000.0,224.01510620117188,116.63311767578125,5.753396987915039,0.3879798650741577,0.021314436569809914,0.018382474780082703,0.4533333333333333,0.4982328258992591,0.5196666666666667,0.41925272047807793,,,,,cc18,14,14,mfeat-fourier,2000.0,76.0,10.0
22.004791259765625,0.10867632925510406,0.6226987242698669,489.0,699.0,209.4361572265625,61.247352600097656,5.461886882781982,0.3296756446361542,0.01892104558646679,0.003988945856690407,0.2761904761904762,0.4481805449434423,0.6371428571428572,0.24815381202475953,,,,,cc18,15,15,breast-w,699.0,9.0,2.0
21.82347297668457,0.172758549451828,0.7184654474258423,1400.0,2000.0,197.6158905029297,68.8822250366211,5.7126784324646,0.3422918915748596,0.023114614188671112,0.015343845821917057,0.3233333333333333,0.4681390240073488,0.5513333333333332,0.369132297843299,,,,,cc18,16,16,mfeat-karhunen,2000.0,64.0,10.0
22.218217849731445,0.24335654079914093,0.4418871998786926,1400.0,2000.0,125.63006591796875,68.50131225585938,5.346010684967041,0.48642754554748535,0.06077262759208679,0.057729024440050125,0.205,0.4040384616148651,0.28933333333333333,0.42195928510465586,,,,,cc18,18,18,mfeat-morphological,2000.0,6.0,10.0
22.042316436767578,0.21799084544181824,0.47964704036712646,1400.0,2000.0,191.34085083007812,65.89765167236328,5.603348731994629,0.3312200903892517,0.018191521987318993,0.00855720229446888,0.485,0.5001919497996817,0.611,0.36446360980412357,,,,,cc18,22,22,mfeat-zernike,2000.0,47.0,10.0
21.921367645263672,0.09507867693901062,0.5978730916976929,1031.0,1473.0,559.1592407226562,203.2996063232422,6.472162246704102,0.3476886749267578,0.0066646090708673,0.0046516596339643,0.332579185520362,0.47167107694509536,0.3434389140271493,0.3719958209682813,,,,,cc18,23,23,cmc,1473.0,9.0,3.0
21.860393524169922,0.17456559836864471,0.6516942977905273,3934.0,5620.0,321.4573669433594,119.15587615966797,6.262368679046631,0.25216493010520935,0.02033698745071888,0.019768601283431053,0.44068801897983395,0.49661692387485334,0.5731909845788848,0.40070281913148575,,,,,cc18,28,28,optdigits,5620.0,64.0,10.0
21.896324157714844,0.10270141065120697,0.593176543712616,483.0,690.0,237.06582641601562,71.5901870727539,5.680517673492432,0.2183542400598526,0.017636803910136223,0.009312431327998638,0.2222222222222222,0.416747564962093,0.23864734299516907,0.31538865879621447,,,,,cc18,29,29,credit-approval,690.0,15.0,2.0
21.89580535888672,0.11368865519762039,0.6055198311805725,700.0,1000.0,469.94036865234375,94.80844116210938,6.3135457038879395,0.14921319484710693,0.007054162211716175,0.0026549489703029394,0.33666666666666667,0.47335939758972845,0.33599999999999997,0.4357410172495956,,,,,cc18,31,31,credit-g,1000.0,20.0,2.0
21.967758178710938,0.16455622017383575,0.5598304867744446,7694.0,10992.0,545.9153442382812,293.6354675292969,6.811515808105469,0.32577216625213623,0.03027358092367649,0.03911162540316582,0.3292904790782292,0.47002685786006937,0.6300181928441481,0.3576064563011141,,,,,cc18,32,32,pendigits,10992.0,16.0,10.0
22.049829483032227,0.12957295775413513,0.5218316912651062,537.0,768.0,297.45001220703125,116.51593780517578,5.84134578704834,0.37393319606781006,0.016255924478173256,0.012994899414479733,0.31601731601731603,0.46592934681192927,0.3567099567099567,0.39500742737705774,,,,,cc18,37,37,diabetes,768.0,8.0,2.0
21.796558380126953,0.1094951182603836,0.7334100008010864,3220.0,4601.0,385.9259033203125,269.2336730957031,6.839481830596924,0.31725960969924927,0.03164760768413544,0.01869071274995804,0.049239681390296886,0.21644643489295318,0.05619116582186821,0.1926917744764583,,,,,cc18,43,44,spambase,4601.0,57.0,2.0
21.69495964050293,0.07733859121799469,0.7541658878326416,2233.0,3190.0,581.537109375,244.22293090820312,6.82466459274292,0.35385486483573914,0.016410261392593384,0.009556212462484837,0.07210031347962383,0.2587891792542045,0.19268547544409614,0.29837214962820147,,,,,cc18,45,46,splice,3190.0,60.0,3.0
21.928129196166992,0.10822266340255737,0.5612556338310242,670.0,958.0,335.8727722167969,65.5523681640625,5.978456497192383,0.17477446794509888,0.008884502574801445,0.002359568839892745,0.6111111111111112,0.4883465826888197,0.6680555555555556,0.3923755539021751,,,,,cc18,49,50,tic-tac-toe,958.0,9.0,2.0
21.767972946166992,0.10535707324743271,0.682722806930542,592.0,846.0,150.2801513671875,62.59482955932617,5.2692389488220215,0.3568632900714874,0.030971741303801537,0.017203062772750854,0.24015748031496062,0.42802235590826615,0.4125984251968504,0.31585059909097335,,,,,cc18,53,54,vehicle,846.0,18.0,4.0
22.091402053833008,0.15294937789440155,0.4611901044845581,31718.0,45312.0,9313.2119140625,5217.6982421875,9.420994758605957,0.477623850107193,0.0012956042774021626,0.0015123479533940554,0.16772105340591437,0.37363213319812055,0.16750036780932764,0.363030970451711,,,,,cc18,219,151,electricity,45312.0,8.0,2.0
